year,country,iso,pop,rgdpbarro,gdp,iy,cpi,ca,stir,ltrate,stocks,pubgdp,crisisJST,tloans,bassets2,lrgdp,lstocks,lcpi,cay,lpop,lloans,rprv,rpub,rtot,prvgdp,totgdp,bassgdp,riy,lriy,dlrgdp,dlriy,dlcpi,dlrcon,drprv,drpub,ldrprv,ldrpub,ldlrgdp,ldlcpi,ldlriy,lstir,lltrate,lcay,pk_nber,th_nber,rcn_nber,war,bb,rcn_bb,pk_bb,th_bb,pk_norm,pk_fin,pk_glob,pk_comb,ar_lrgdp_bb,ax_lrgdp_bb,dr_lrgdp_bb,dx_lrgdp_bb,rr_lrgdp_bb,rx_lrgdp_bb,ar_rprv_bb,ax_rprv_bb,dr_rprv_bb,dx_rprv_bb,rr_rprv_bb,rx_rprv_bb,ar_rpub_bb,ax_rpub_bb,dr_rpub_bb,dx_rpub_bb,rr_rpub_bb,rx_rpub_bb,ccode,ar_rtot_bb,ax_rtot_bb,dr_rtot_bb,dx_rtot_bb,rr_rtot_bb,rx_rtot_bb,srx_prv,srx_pub,f1war,l1war,f2war,l2war,f3war,f4war,f5war,war5f2l,core
2001,UK,GBR,59723.24,89.4405,1031.732,.1681121,131.8134311067759,-21.102,476.47,513,103.617,.37774,0,979.148,2155.751,4.4935737,4.6407013,4.8813877,-2.0452986,10.997477,6.886683,-8.9921818,-9.9134188,-18.905602,.94903326,1.3267733,2.0894487,15.03603,2.7104492,2.0137787,.19984245,1.2303829,2.7283192,7.8062057,-5.1485062,9.1039658,-2.5834084,3.3583641,.77972412,1.6538143,580.10999,471,-2.6122966,0,1,1,0,4.4935737,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
2002,UK,GBR,59912.43,90.9935,1081.465,.167867,133.4699030269684,-18.657,386.29,467,86.0502,.37479,0,1090.4,2264.5439,4.510788,4.4549308,4.8938761,-1.7251598,11.000639,6.9942999,-8.9002151,-9.8898325,-18.790047,1.0082619,1.3830519,2.0939596,15.274806,2.7262049,1.7214298,1.5755653,1.2488365,3.2353878,9.1966629,2.3586273,7.8062057,-5.1485062,2.0137787,1.2303829,.19984245,476.47,513,-2.0452986,0,0,0,0,4.510788,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
2003,UK,GBR,60094.65,93.23699999999999,1148.524,.1638079,135.2874325718807,-18.307,355.49,480,76.4781,.38656,0,1193.615,2469.4221,4.5351448,4.3370047,4.9074016,-1.5939587,11.003676,7.0847416,-8.8263359,-9.8153133,-18.641649,1.0392599,1.4258199,2.1500831,15.272957,2.7260838,2.4356842,-.012111664,1.3525486,2.6573181,7.3879242,7.4519157,9.1966629,2.3586273,1.7214298,1.2488365,1.5755653,386.29001,467,-1.7251598,0,0,0,0,4.5351448,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
2004,UK,GBR,60270.71,96.0021,1212.968,.1707303076424062,137.1071435615151,-24.917,442.97,492.58,86.9952,.40337,0,1308.052,2780.5291,4.5643702,4.4658527,4.9207625,-2.0542173,11.006601,7.1762943,-8.75107,-9.7344389,-18.485508,1.0783895,1.4817595,2.292335,16.390469,2.7967,2.9225349,7.0616245,1.3360977,3.1456947,7.5265884,8.0874443,7.3879242,7.4519157,2.4356842,1.3525486,-.012111664,355.48999,480,-1.5939587,0,0,0,0,4.5643702,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
2005,UK,GBR,60441.46,97.4953,1276.743,.1704164580496408,139.9182951314477,-32.841,455.11,445.8299999999999,100,.41792,0,1425.522,3193.3501,4.5798039,4.6051702,4.9410586,-2.5722482,11.009431,7.2622933,-8.6881962,-9.670887,-18.359083,1.1165301,1.5344501,2.501169,16.614803,2.8102942,1.5433788,1.3594151,2.0296097,1.1660099,6.287384,6.3551903,7.5265884,8.0874443,2.9225349,1.3360977,7.0616245,442.97,492.57999,-2.0542173,0,0,0,0,4.5798039,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
2006,UK,GBR,60609.15,100,1349.483,.1750967373853772,143.1814849839756,-44.934,464.8100000000001,437.42,116.865,.42971,0,1592.527,3575.179,4.6051702,4.7610192,4.9641128,-3.3297195,11.012201,7.3730774,-8.6032372,-9.6134815,-18.216719,1.1801015,1.6098115,2.6492953,17.509674,2.8627536,2.5366306,5.2459478,2.3054123,1.6739368,8.495903,5.7405472,6.287384,6.3551903,1.5433788,2.0296097,1.3594151,455.10999,445.82999,-2.5722482,0,0,0,0,4.6051702,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
2007,UK,GBR,60776.24,102.3465,1427.889,.1826182461751207,146.5054458955467,-36.482,552.4300000000001,503.8299999999999,127.803,.43713,1,1763.498,4281.708,4.6283641,4.8504901,4.9870625,-2.5549605,11.014955,7.4750547,-8.5269623,-9.565589,-18.092552,1.2350385,1.6721685,2.9986281,18.690338,2.9280066,2.3193836,6.5253019,2.2949696,1.7151833,7.6274872,4.789257,8.495903,5.7405472,2.5366306,2.3054123,5.2459478,464.81,437.42001,-3.3297195,1,0,0,0,4.6283641,0,1,0,0,1,0,1,0,.37946033,0,15,,.025297355,0,.80712891,0,15,,.053808592,0,.78849983,0,15,,.052566655,10,0,1.5956268,0,15,,.10637512,2.1704609,.72785997,0,0,0,0,0,0,0,0,
2008,UK,GBR,60943.91,102.3835,1462.07,.1699163801460384,151.7957348758273,-13.7873,430.45,458.42,105.42,.52215,0,1843.045,4680.1499,4.6287255,4.6579523,5.0225358,-.94299865,11.017709,7.5191746,-8.5210705,-9.4024363,-17.923508,1.2605723,1.7827224,3.2010436,17.396633,2.8562768,.036144257,-7.1729898,3.5473347,.019693375,.58917999,16.315269,7.6274872,4.789257,2.3193836,2.2949696,6.5253019,552.42999,503.82999,-2.5549605,0,1,1,0,4.6287255,0,1,0,0,0,0,0,0,.37982178,0,16,,.023738861,0,.81302071,0,16,,.050813794,0,.95165253,0,16,,.059478283,10,0,1.7646713,0,16,,.11029196,2.1943934,1.2137438,0,0,0,0,0,0,,0,
2009,UK,GBR,61334.99603765595,96.65770000000001,1417.359,.1491244285149856,155.0850344665109,-20.0556,52.65,364.75,89.9414,.67982,0,1840.7271,,4.5711761,4.4991584,5.0439734,-1.4149978,11.024106,7.5179157,-8.5501633,-9.1974564,-17.74762,1.2987021,1.9785221,,14.414024,2.6682017,-5.7549477,-18.807507,2.1437645,-3.9390087,-2.9092789,20.49799,.58917999,16.315269,.036144257,3.5473347,-7.1729898,430.45001,458.42001,-.94299865,0,0,0,0,4.5711761,1,0,1,0,0,0,0,-.057549477,0,1,0,-.057549477,,-.029092789,0,1,0,-.029092789,,.2049799,0,1,0,.2049799,,10,.17588806,0,1,0,.17588806,,,,0,0,0,0,0,,,0,
2010,UK,GBR,61801.51999120493,97.46469999999999,1485.615,.1490310377555348,160.1811286990804,-40.0075,49.63,361.19,108.836,.74976,0,1670.13,,4.5794902,4.6898422,5.0763054,-2.6929924,11.031683,7.4206567,-8.6873322,-9.0924063,-17.779739,1.1242011,1.8739611,,14.525266,2.6758895,.83141327,.76878071,3.2331944,.20403862,-13.716888,10.505009,-2.9092789,20.49799,-5.7549477,2.1437645,-18.807507,52.650002,364.75,-1.4149978,0,0,0,0,4.5794902,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,10,0,0,0,0,,,,,0,0,0,0,,,,0,
2011,UK,GBR,62816.95404329131,97.756,1536.937,.1443712831990839,167.3636505099472,-22.4701,48.59,312.04,114.071,.81792,0,1643.496,,4.5824747,4.7368212,5.1201692,-1.4620053,11.04798,7.4045811,-8.7635689,-9.0315933,-17.795162,1.069332,1.887252,,14.113159,2.6471076,.29845238,-2.8781891,4.3863773,-1.2159824,-7.6236725,6.081295,-13.716888,10.505009,.83141327,3.2331944,.76878071,49.630001,361.19,-2.6929924,0,0,0,0,4.5824747,0,1,0,0,0,0,0,0,.011298656,0,2,,.0056493282,0,-.21340561,0,2,,-.1067028,0,.16586304,0,2,,.082931519,10,0,-.047542572,0,2,,-.023771286,-11.468506,6.9050002,0,0,,0,,,,0,
2012,UK,GBR,63233.84778901593,97.45829999999999,1558.415,.1447872993148583,172.0866527273379,-59.2999,31.28,190.64,115.388,,0,1628.243,,4.5794244,4.7483006,5.1479983,-3.8051419,11.054595,7.395257,-8.8073368,,,1.0448071,,,14.110724,2.6469352,-.30503273,-.017237663,2.782917,.60691833,-4.3767929,,-7.6236725,6.081295,.29845238,4.3863773,-2.8781891,48.59,312.04001,-1.4620053,0,0,0,0,4.5794244,1,0,1,0,0,0,0,-.0030503273,0,1,0,-.0030503273,,-.043767929,0,1,0,-.043767929,,,0,1,0,,,10,,0,1,0,,,,,,0,,0,,,,0,
1870,Italy,ITA,27888,6.6931,9.759187906181348,.0605597066147213,.0216246,-.095,,900.9000000000001,,.957843,0,.4424,.6871,1.9010772,,-3.8339238,-.97344166,10.235951,-.81554085,-7.2175684,-4.1668897,-11.384459,.045331642,1.0031747,.070405446,.40533218,-.90304834,,,,,,,,,,,,,,,0,0,0,0,1.9010772,0,1,0,1,0,0,1,0,,0,,,,0,,0,,,,0,,0,,,,11,0,,0,,,,,,0,,0,,0,0,0,0,1
1871,Italy,ITA,28063,6.6267,9.839705467398932,.0708969064019364,.0223969,.144,,729.93,,.957928,0,.572,.9041,1.891107,,-3.7988327,1.4634584,10.242208,-.55861628,-7.0019913,-4.1999316,-11.201923,.058131821,1.0160599,.091882832,.46981254,-.75542152,-.99701881,14.762682,3.5091162,-1.0431528,21.557713,-3.3041954,,,,,,,900.90002,-.97344166,0,0,0,0,1.891107,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,,0,0,0,0,1
1872,Italy,ITA,28233,6.5305,10.51573802491254,.0838972545260832,.0252287,.044,,749.0599999999999,,.887553,0,.8895,1.4797,1.8764836,,-3.6797731,.41842046,10.248247,-.11709577,-6.6855698,-4.334888,-11.020458,.084587499,.97214049,.1407129,.54789102,-.60167891,-1.4623404,15.374261,11.905956,.1904726,31.642151,-13.495636,21.557713,-3.3041954,-.99701881,3.5091162,14.762682,,729.92999,1.4634584,0,0,0,0,1.8764836,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1873,Italy,ITA,28387,6.5063,11.72212828238946,.0933142446309931,.0267733,-.037,,840.3399999999999,,.796797,1,.8603,1.5689,1.8727709,,-3.6203501,-.31564233,10.253687,-.15047412,-6.7838111,-4.399014,-11.182825,.07339111,.87018812,.13384089,.60713047,-.49901158,-.37126541,10.266733,5.942297,1.3232708,-9.8241329,-6.4126015,31.642151,-13.495636,-1.4623404,11.905956,15.374261,,749.06,.41842046,1,0,0,0,1.8727709,1,0,1,0,0,0,0,-.028306246,0,3,0,-.0094354153,,.43375731,0,3,0,.14458577,,-.23212433,0,3,0,-.077374779,,11,.20163345,0,3,0,.067211151,,,,0,0,0,0,0,0,0,0,1
1874,Italy,ITA,28505,6.8278,11.93927684402463,.1051553277058736,.0274169,-.182,,728.5999999999999,,.786207,0,.914,1.5118,1.9210025,,-3.5965958,-1.5243804,10.257834,-.089924708,-6.7511635,-4.4219403,-11.173103,.076554053,.86276108,.12662408,.71797955,-.33131421,4.8231602,16.769737,2.3754358,2.2285223,3.264761,-2.2926331,-9.8241329,-6.4126015,-.37126541,5.942297,10.266733,,840.34003,-.31564233,0,0,1,0,1.9210025,0,1,0,0,1,0,1,0,.048231602,0,1,,.048231602,0,.03264761,0,1,,.03264761,0,-.022926331,0,1,,-.022926331,11,0,.009721756,0,1,,.009721756,.31629428,-1.059,0,0,0,0,0,0,0,0,1
1875,Italy,ITA,28630,6.8223,10.2644287715018,.1011064828232726,.0234267,-.02,,704.23,,.8978429999999999,0,.9865,1.5682,1.9201967,,-3.7538788,-.19484766,10.262211,-.013591954,-6.521924,-4.2874079,-10.809332,.096108615,.99395162,.15278006,.68977875,-.37138438,-.08058548,-4.0070176,-15.728307,1.4585495,22.923946,13.453245,3.264761,-2.2926331,4.8231602,2.3754358,16.769737,,728.59998,-1.5243804,0,0,1,0,1.9201967,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1876,Italy,ITA,28837,6.6613,10.10256508436493,.0955732602317488,.0248426,.058,,694.4399999999999,,1.01305,0,1.0083,1.5281,1.8963146,,-3.6951954,.57411164,10.269415,.008265744,-6.5659537,-4.2484646,-10.814419,.099806339,1.1128564,.15125862,.63664216,-.45154753,-2.3882031,-8.0163155,5.8683395,.45144558,-4.4029713,3.8943291,22.923946,13.453245,-.08058548,-15.728307,-4.0070176,,704.22998,-.19484766,0,0,1,0,1.8963146,1,0,1,0,0,0,0,-.024687886,0,2,0,-.012343943,,.18520975,0,2,0,.092604876,,.17347574,0,2,0,.086737871,,11,.35868454,0,2,0,.17934227,,,,0,0,0,0,0,0,0,0,1
1877,Italy,ITA,29067,6.6858,11.38009634865686,.0897780917273637,.0257436,-.072,,684.9300000000001,,.913649,0,1.1654,1.5849,1.8999859,,-3.6595693,-.63268358,10.277359,.15306437,-6.4647255,-4.2762327,-10.740958,.10240687,1.0160558,.13926947,.60023838,-.51042837,.36712885,-5.8880835,3.5626173,0,10.122824,-2.7768135,-4.4029713,3.8943291,-2.3882031,5.8683395,-8.0163155,,694.44,.57411164,0,0,1,0,1.8999859,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1878,Italy,ITA,29252,6.9278,11.32492059858405,.0891715152273,.0249713,.101,,664.4499999999999,,.971509,0,1.1974,1.6706,1.9355423,,-3.6900282,.89183849,10.283703,.18015254,-6.4135222,-4.1955738,-10.609097,.10573143,1.0772405,.14751539,.61776245,-.48165128,3.5556436,2.8777094,-3.0458927,-1.4519215,5.1203251,8.0658913,10.122824,-2.7768135,.36712885,3.5626173,-5.8880835,,684.92999,-.63268358,0,0,1,0,1.9355423,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1879,Italy,ITA,29425,6.9356,10.87234386017035,.0832926812312892,.0245851,-.031,,628.93,,.985787,0,1.2957,1.7726,1.9366676,,-3.7056148,-.2851271,10.2896,.25905108,-6.3249345,-4.2120781,-10.537012,.11917394,1.1049609,.16303752,.5776847,-.54872704,.11252165,-6.7075758,-1.5586615,-1.3806105,8.8587761,-1.6504288,5.1203251,8.0658913,3.5556436,-3.0458927,2.8777094,,664.45001,.89183849,0,1,1,0,1.9366676,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1880,Italy,ITA,29534,7.0621,11.55494825043994,.0911802420457717,.0254861,.088,,564.97,,.915819,0,1.3248,1.8723,1.9547424,,-3.6696222,.76157844,10.293298,.2812615,-6.3424139,-4.2644982,-10.606913,.11465218,1.0304712,.16203448,.643924,-.44017458,1.807487,10.855246,3.5992622,-.93109608,-1.747942,-5.2420139,8.8587761,-1.6504288,.11252165,-1.5586615,-6.7075758,,628.92999,-.2851271,0,0,0,0,1.9547424,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1881,Italy,ITA,29672,7.2554,11.380799958494,.0921078584211214,.0238386,.088,,557.1,,1.11698,0,1.4222,2.0069,1.9817461,,-3.7364492,.7732321,10.297959,.35220498,-6.2093053,-4.0189538,-10.228259,.12496486,1.2419449,.17634085,.66827935,-.40304899,2.7003646,3.7125587,-6.6827059,.93109608,13.310862,24.554443,-1.747942,-5.2420139,1.807487,3.5992622,10.855246,,564.96997,.76157844,0,0,0,0,1.9817461,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1882,Italy,ITA,29898,7.3505,11.73870096035811,.0945142711510122,.0232722,.068,,550.46,,1.11435,0,1.5132,2.1355,1.9947684,,-3.7604957,.57928044,10.305547,.41422662,-6.1308246,-3.9738886,-10.104713,.12890694,1.2432569,.18191962,.69472712,-.36423615,1.3022304,3.8812847,-2.4046421,-3.2975197,7.8480721,4.5065165,13.310862,24.554443,2.7003646,-6.6827059,3.7125587,,557.09998,.7732321,1,0,0,0,1.9947684,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,11,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1883,Italy,ITA,30113,7.4458,11.26665866584798,.0965820607733252,.0225256,.072,,540.54,,1.16331,0,1.5938,2.2623,2.0076501,,-3.7931027,.6390537,10.312713,.46612111,-6.0534887,-3.9464927,-9.9999809,.14146164,1.3047717,.20079599,.71913069,-.32971215,1.2881756,3.4523993,-3.2607079,.66826344,7.7335835,2.7395964,7.8480721,4.5065165,1.3022304,-2.4046421,3.8812847,,550.46002,.57928044,0,0,1,0,2.0076501,0,1,0,1,0,0,1,0,.11133552,0,7,,.015905073,0,.512465,0,7,,.073209286,0,.30197191,0,7,,.043138843,11,0,.81443787,0,7,,.11634827,.59507573,2.1465714,0,0,0,0,0,0,0,0,1
1884,Italy,ITA,30366,7.2997,10.9087338841189,.1024929798334955,.022088,-.077,,521.74,,1.1716,0,1.712,2.443,1.9878333,,-3.8127208,-.70585644,10.321079,.53766227,-5.9706964,-3.9604244,-9.9311209,.15693846,1.3285384,.223949,.74816799,-.29012772,-1.9816875,3.9584427,-1.9618034,.47461987,8.2792282,-1.3931751,7.7335835,2.7395964,1.2881756,-3.2607079,3.4523993,,540.53998,.6390537,0,0,1,0,1.9878333,1,0,1,0,0,0,0,-.019816875,0,1,0,-.019816875,,.082792282,0,1,0,.082792282,,-.013931751,0,1,0,-.013931751,,11,.068860054,0,1,0,.068860054,,,,0,0,0,0,0,0,0,0,1
